intervencion_id,meeting_id,date,year,participant,role,label,score,model_agreement,crisis_terms,editorial_score,text_fragment,text_original
RPM-2009-02-12:2376:1,RPM-2009-02-12,2009-02-12,2009,José De Gregorio Rebeco,Presidente del Banco Central,dovish,-0.8492973060849581,unanime,"crisis financiera, crisis internacional",0.908268,"Indica, que se está frente a una crisis internacional de proporciones, y que si bien se puede esperar que en el transcurso del año el panorama se debiera ir despejando, aún persisten enormes incertidumbres.","El Presidente señor José De Gregorio comenta que las noticias más recientes indican que el escenario de riesgos negativos en materia de actividad, que se señaló en nuestro último IPoM, se estaría materializando. En particular, las proyecciones de crecimiento de la economía mundial se han deteriorado de manera importante. Respecto de nuestra Reunión de Política Monetaria de enero, la proyección de crecimiento del PIB de los socios comerciales este año pasaría de un 0.4 a -0,2 de acuerdo a la última revisión del WEO. Reducciones en las tasas de crecimiento proyectadas del orden de 0,6 puntos porcentuales se verifican también para el PIB mundial a precios de mercado y a PPP. El mundo, ponderado a precios de mercado, podría contraerse hasta en un 1%, cifra no observada en muchas décadas. Por otra parte, señala el señor Presidente que el escaso avance en materia de resolución de la crisis financiera, en particular, en los Estados Unidos de América, agrega mayores riesgos al panorama internacional. Indica, que se está frente a una crisis internacional de proporciones, y que si bien se puede esperar que en el transcurso del año el panorama se debiera ir despejando, aún persisten enormes incertidumbres. En materia interna, comenta el señor Presidente que los datos de actividad han estado por debajo de lo esperado, lo que indica un debilitamiento en materia de actividad y ampliación en holguras de capacidad para nuestra economía. En el ámbito inflacionario, habida cuenta de los cambios metodológicos en la nueva medición del IPC, la convergencia de la inflación hacia la meta estaría ocurriendo de manera rápida, situándose en el rango de 2 a 4% a mediados de este año, y tomando en cuenta la volatilidad de los registros del año pasado, se puede incluso pasar algunos meses en la parte inferior del rango. Agrega, que el reciente fortalecimiento del peso contribuiría a consolidar esta proyección, mientras que la ampliación de holguras debería agregar mayores presiones a la caída de la inflación. Señala el Presidente señor José De Gregorio, que lo anterior hace estimar, dado que la convergencia de la inflación ocurre en un plazo breve y las holguras se amplían, que se requiere de un impulso monetario mayor que el estimado en el mes de enero pasado. De hecho, un nivel razonable sería llevar la tasa de interés real de política monetaria a O, cifra no muy distinta de la observada desde fines del año 2002 hasta fines del año 2004, período en el cual incluso estas tasas reales fueron negativas. Agrega, que esta cifra es del orden de la indicada en la Minuta de Opciones y también resulta coherente con las noticias recientes de actividad e inflación. Comenta, que si hoy se debiera decidir entre balancear los riesgos de quedar cortos o pasarse con la tasa, cree que con una adecuada evaluación de los riesgos debiera optarse por lo segundo. Esta decisión busca reducir los riesgos de escenarios aún peores que los actuales. En consecuencia, la pregunta central es la velocidad a la que se debiera llegar a ella A juicio del señor Presidente, esto debiera ocurrir con rapidez, dada la velocidad con que se reciben noticias negativas de la economía mundial, y su impacto sobre la economía chilena, es decir el ajuste debería ser front loaded. / Puntualiza que dadas las expectativas de mercado, el impacto que pudiera tener sobre las variables financieras y las señales confusas que pudiera dar sobre el diagnóstico de la economía, no le parece recomendable actuar de una sola vez, por ejemplo, en unos 425 puntos base. De hecho, cree que se debiera anunciar en nuestro comunicado que esto ocurrirá en ésta y la siguiente reunión, de manera que la sorpresa para el mercado sea acotada. Agrega, que hacer esto en sesenta días le parece difícil de justificar y sostener, dado el sesgo de las noticias macroeconómicas. Indica, que esperar un mes para completar este proceso, permitirá calibrar el siguiente ajuste de modo de alcanzar una tasa de interés que deje con un sesgo neutral, al menos uno en el cual se pueda sostener una tasa constante por algunos meses. Para alcanzar dicho objetivo, señala el Presidente señor José De Gregorio, se necesita espacio y un ajuste de 200 puntos base no basta pues acota, en un escenario realista, la tasa terminal a 3,25%. Por ello, cree que hoy, hay que bajar la tasa en 250 puntos base, algo por encima de las expectativas más altas de recorte. Señala, que sin duda esta decisión tiene riesgos y está sujeta a algunos problemas. A su juicio y por la discusión que se ha tenido, el principal problema es la señal que da irse fuera de lo que ha sido la práctica y lo que espera el mercado. Efectivamente, algo de esto pudiera ocurrir, pero se debiera mitigar con un buen comunicado, y por su parte le cuesta pensar que en el margen el efecto neto de esta decisión sea restrictivo. Indica el señor Presidente, que por otra parte no se estaría más que reconociendo la realidad, es decir, se estaría indicando que la probabilidad de crecer entre 2% y 3% se ha reducido drásticamente, pero ello es la conclusión natural de las menores perspectivas de crecimiento mundial, algo que ya se observa en la cifras del primer trimestre. Por otro lado, le parece que también existe una señal positiva y es que la política monetaria es capaz de adelantarse, asumir liderazgo y prevenir los efectos de eventos más negativos en el futuro. Si se hubiera sobrerreaccionado, la solución es revertir el curso de la política monetaria, y si eso ocurre, cuanto mejor, por lo tanto, la reversión temprana del curso de la política monetaria no debería ser impedimento para actuar con decisión. Por otra parte, señala que las dificultades con que operan los mercados financieros en sus arbitrajes y su transmisión a las tasas de colocación, podrían llevar a pensar que en el margen algunas decisiones de gasto se posterguen mientras la tasa no llegue aún a su piso. Menciona, que esperar que la tasa llegue a su piso a fines de año podría limitar los efectos expansivos de la política monetaria. Comenta que aún cuando ha sido tradicionalmente crítico de este argumento, en particular cuando los mercados financieros son relativamente eficientes, hoy el funcionamiento de los mercados financieros y la magnitud de los ajustes de tasa previstos no permiten descartar este argumento con facilidad. Asimismo, un frontloading debiera acelerar la transmisión de la Tasa de Política Monetaria a las tasas de mercado. Plantea el señor Presidente, que otro cuestionamiento a actuar con agresividad es que el movimiento de tasas podría aparecer anormalmente alto dado los estándares internacionales del último año. No obstante, indica que se está partiendo de una tasa bastante más alta, la que correctamente se elevó para responder a un desafío inflacionario de proporciones, de modo que en términos porcentuales la reducción de tasas no es excepcionalmente alta. Más aún, son precisamente las proyecciones para la trayectoria de la inflación y las fortalezas de nuestra economía las que permiten hacer frontloading en materia de política monetaria, algo que desafortunadamente otras economías emergentes no pueden hacer. Menciona, que se ha construido una sólida posición macroeconómica que otorga muchos grados de libertad para usar políticas contracíclicas, las que se deben usar. Por las razones expuestas, el Presidente señor José De Gregorio, vota por bajar la tasa en 250 puntos base y con un claro sesgo a la baja. Agrega, que el comunicado debiera indicar que se llegará rápido a una tasa inferior a la prevista en el último IPoM. El Presidente señor José De Gregorio señala que como consecuencia de la votación efectuada se han obtenido tres votos por bajar la tasa en 250 puntos base y otros dos, por disminuirla en 200 puntos base."
RPM-2009-01-08:2294:1,RPM-2009-01-08,2009-01-08,2009,Enrique Marshall Rivera,Consejero,dovish,-0.8361366271461681,unanime,recesión,0.905864,"Señala el Consejero señor Marshall que las perspectivas de crecimiento se han vuelto a ajustar a la baja y que el ambiente de recesión, que parecía bastante circunscrito a los países desarrollados, está alcanzando a las economías emergentes.","El Consejero señor Enrique Marshall agradece al staff el apoyo brindado para esta Reunión. Señala que se llega a esta Reunión al concluir un ejercicio completo de actualización de proyecciones, en el marco de la preparación de nuestro próximo IPoM, de lo cual se ha podido sacar beneficios para efectos de la decisión que se debe adoptar en esta oportunidad. Indica que el frente externo se ha seguido deteriorando. Los mercados financieros se han estabilizado en alguna medida, pero los mercados crediticios permanecen en niveles estresados y ha aumentado la preocupación por los efectos de la recesión sobre las instituciones financieras. Señala el Consejero señor Marshall que las perspectivas de crecimiento se han vuelto a ajustar a la baja y que el ambiente de recesión, que parecía bastante circunscrito a los países desarrollados, está alcanzando a las economías emergentes. En cuanto a los precios de las materias primas, éstos se han consolidado en niveles bajos, con lo cual el panorama inflacionario se ha despejado significativamente, incluso para los países en desarrollo. En todo caso, la incertidumbre sobre la evolución del escenario mundial sigue siendo muy alta, con riesgos inclinados en un sentido negativo. Hace presente el Consejero señor Enrique Marshall que en el frente interno, el foco de preocupación se ha desplazado hacia la economía real, la cual comienza a dar señales evidentes de los efectos de la crisis. Los mercados monetarios han vuelto a funcionar con relativa normalidad, pero se ha instalado la percepción de un mayor riesgo de crédito, debido a la evolución esperada para la actividad y el empleo. Las condiciones crediticias permanecen estrechas y los márgenes de crédito se mantienen muy por sobre los prevalecientes hasta agosto pasado, lo que anticipa un cierto ajuste financiero doméstico. En tanto, las cifras de demanda y actividad del cuarto bimestre del 2008 han mostrado un significativo deterioro, lo que era bastante predecible. Agrega que el Imacec de noviembre fue extremadamente bajo. Si bien los sectores de oferta tuvieron una incidencia negativa, lo que ha sido habitual en el último tiempo, la principal sorpresa estuvo en la baja contribución del resto de los sectores y, en particular, la incidencia negativa del comercio y la industria. Así, las cifras de octubre y noviembre muestran un claro quiebre de tendencia respecto de lo que se observó hasta el tercer trimestre. Señala el Consejero señor Marshall que el Gobierno ha anunciado medidas fiscales muy contundentes que contribuirán a sostener el crecimiento de este año y que su efectividad dependerá del impacto que éstas tengan sobre la confianza de los agentes económicos, que en estos momentos se muestra bastante resentida. Manifiesta el Consejero señor Enrique Marshall, que el mercado laboral no refleja todavía la mayor debilidad de la actividad interna, pero lo hará con seguridad en los próximos trimestres. El registro mensual de inflación de diciembre resultó sorpresivo, ya que se esperaba una cifra negativa, pero no de la magnitud alcanzada. Los indicadores de inflación subyacente también descendieron, si bien siguen mostrando un mayor grado de inercia, corno es normal. En cuanto a las remuneraciones, éstas mantienen un crecimiento estable y moderado, reflejando también cierta inercia en su evolución. Sin embargo, con lo que se avizora en materia de actividad y empleo para los próximos trimestres, lo más probable es que éstas sigan evolucionando a un ritmo coherente con una inflación que converge a la meta. Señala el Consejero señor Enrique Marshall que las expectativas de inflación han continuado ajustándose a la baja. Algunas medidas obtenidas de precios de activos financieros han caído incluso por debajo del 3%. Agrega que la Encuesta de Expectativas, por segundo mes consecutivo, ubica la tasa esperada de inflación a 2 años exactamente en el nivel de la meta. Congruentes con perspectivas de crecimiento e inflación bastante más bajas que en meses anteriores, las expectativas para la Tasa de Política Monetaria se han vuelto a corregir a la baja. El mercado supone que el ciclo de ajuste comenzaría en esta Reunión y que partiría con un recorte significativo. En estas circunstancias, comenta el señor Consejero que le parece que la única opción plausible es proceder a una rebaja sustancial de la Tasa de Política Monetaria y coincide en tal sentido con la Minuta de Opciones. Comenta también, que el endurecimiento en las condiciones financieras enfrentadas por las empresas y los hogares; el deterioro de las expectativas de los agentes económicos; la fuerte desaceleración de la actividad; y, el ajuste de las expectativas de inflación son tendencias que se han consolidado en el último tiempo y que conducen a recomendar inequívocamente una acción de política decidida. Indica que el espacio para proceder a un ajuste sustancial se ha generado. Por su parte, indica que el margen entre la tasa enfrentada por los clientes bancarios y la Tasa de Política Monetaria se ha ampliado en varios puntos porcentuales, mientras las expectativas de inflación a un año plazo se han reducido en más de 2 puntos porcentuales. Por ello, la Tasa de Política Monetaria ha adquirido en forma endógena un sello contractivo muy superior al que se consideró bajo otras circunstancias. Manifiesta el Consejero señor Marshall que este desajuste en el nivel de la Tasa de Política Monetaria debe ser corregido con prontitud para facilitar el ajuste real y financiero que inevitablemente tendrá lugar. Por otra parte, considerando que los riesgos apuntan claramente en un sentido negativo, el costo de reaccionar con mucha lentitud se ha elevado significativamente y contribuye también a inclinar la balanza a favor de una acción de política decidida. Señala que se puede discutir la magnitud del ajuste requerido y su dosificación en el tiempo. Lo importante, en todo caso, es que este primer recorte dé una señal clara y contundente al mercado. En todo caso, indica que existen ciertos límites para la decisión que se adopte en esta oportunidad: la prudencia, las expectativas del mercado, y la coherencia con lo dicho y hecho con anterioridad. Agrega que una reacción de política monetaria como la propuesta, complementaría muy bien las medidas ya anunciadas por parte del Gobierno. La percepción de una buena coordinación entre las autoridades económicas es clave para reducir la incertidumbre e inyectar una dosis de confianza a los agentes económicos. Respecto del sesgo, le parece al señor Consejero que la decisión no es obvia. Se puede argumentar que un recorte de 100 puntos base es por sí solo una señal suficientemente clara, en el sentido que el Banco Central de Chile sigue atentamente los acontecimientos y que está presto a reaccionar a las nuevas condiciones, pero también se puede sostener la conveniencia de comunicar que el recorte aprobado es solo una parte del total requerido y, por tanto, que se deben esperar movimientos significativos en los próximos meses. Considerando que la próxima semana será divulgado el IPoM, se inclina por entregar señales más específicas y detalladas en dicho Informe, pero agrega que no tendría ningún inconveniente en sumarse a lo que estime la mayoría. En consecuencia, por las razones expuestas, el Consejero señor Enrique Marshall vota por bajar la Tasa de Política Monetaria en 100 puntos base para dejarla en un nivel de 7,25%."
RPM-2009-02-12:2373:1,RPM-2009-02-12,2009-02-12,2009,Enrique Marshall Rivera,Consejero,dovish,-0.8847285831670029,unanime,recesión,0.889050,"Señala que desde la última Reunión de Política Monetaria el panorama externo ha experimentado un nuevo deterioro; las proyecciones de crecimiento global se han ajustado nuevamente a la baja; el clima de recesión se está manifestando con fuerza en las economías emergentes; los mayores ajustes en las proyecciones de crecimiento se han producido precisamente para estas economías; y, los mercados financieros no han presentado mayores novedades, ya que la provisión de créditos sigue siendo muy restringida debido a la debilidad de las instituciones intermediarias y a la desconfianza que aún prevalece en los mercados crediticios.","El Consejero señor Enrique Marshall agradece como de costumbre al staff el apoyo brindado para esta Reunión. Señala que desde la última Reunión de Política Monetaria el panorama externo ha experimentado un nuevo deterioro; las proyecciones de crecimiento global se han ajustado nuevamente a la baja; el clima de recesión se está manifestando con fuerza en las economías emergentes; los mayores ajustes en las proyecciones de crecimiento se han producido precisamente para estas economías; y, los mercados financieros no han presentado mayores novedades, ya que la provisión de créditos sigue siendo muy restringida debido a la debilidad de las instituciones intermediarias y a la desconfianza que aún prevalece en los mercados crediticios. Indica, que este cuadro debería ser superado pero el camino de salida aún no se visualiza con claridad. Por otra parte, agrega que los precios de las materias primas han disminuido nuevamente con algunas excepciones, que excluyen al cobre, lo que unido a la drástica caída en los niveles de actividad ha consolidado un cambio en el panorama inflacionario y abierto la posibilidad de ajustes monetarios significativos en las economías emergentes, teniendo presente que, en todo caso, los riesgos a nivel global siguen siendo altos y apuntan en un sentido negativo. Comenta el Consejero señor Enrique Marshall, que en el frente interno los efectos de la crisis son cada vez más evidentes, los indicadores de demanda y actividad confirman un claro deterioro que se asocia, principalmente, con factores de confianza y expectativas. El último IMACEC arrojó nuevamente una cifra muy baja, que se explica no sólo por caídas en sectores de recursos naturales sino por el débil desempeño de aquéllos que responden a la demanda interna, y por otra parte, las importaciones se han desacelerado considerablemente, el empleo ha perdido dinamismo y la tasa de desempleo ha comenzado a subir, por lo que con ello las proyecciones de crecimiento del Banco Central de Chile para el primer trimestre del presente año se ubican por debajo de las señaladas con anterioridad. Agrega, que en esa misma línea, el sector privado ha seguido ajustando a la baja sus propias expectativas de crecimiento para este año. Indica también, que las condiciones crediticias permanecen estrechas; los márgenes de crédito se han reducido en alguna medida, pero permanecen por sobre los observados hasta el tercer trimestre del año pasado, y que, en todo caso el ajuste crediticio se refleja con claridad en el menor dinamismo de los volúmenes colocados. Asimismo, menciona que el registro mensual de inflación del mes de enero de este año volvió a sorprender a la baja y con ello, se han acumulado tres registros mensuales negativos sucesivos, lo que ha significado reducir las tasas de inflación anual en forma considerable. Agrega, que la reducción considera principalmente algunos ítems de la canasta del IPC y plantea que la desaceleración de la demanda y la actividad permiten reafirmar la convergencia inflacionaria anticipada en el último Informe de Política Monetaria. Continuando con su exposición, el Consejero señor Enrique Marshall señala que las expectativas de inflación, medidas a través de distintos indicadores, se han reducido en forma considerable y se encuentran bastante alineadas con la meta; las expectativas para la Tasa de Política Monetaria se han vuelto a corregir a la baja y, en lo más reciente, con particular intensidad, ya que el mercado espera un recorte de entre 100 a 150 puntos base para esta Reunión, como también, otros ajustes adicionales que llevarían la citada tasa a un nivel de entre 3.3% y 4% a mediados de año. En estas circunstancias, comenta el señor Consejero que surge con bastante nitidez la necesidad de proceder a una nueva rebaja de la Tasa de Política Monetaria y que el punto crítico es la magnitud del ajuste requerido. En tal sentido, descarta una rebaja similar a la efectuada en la Reunión de Política Monetaria anterior y se inclina por un recorte más bien drástico, por las siguientes consideraciones: Primero, indica que la Tasa de Política Monetaria no obstante el ajuste efectuado permanece en un nivel muy alto, lo que queda en evidencia si se calcula su nivel real; la rápida y significativa reducción de las expectativas de inflación; y, el deterioro de las condiciones cíclicas, factores que han impreso en la Tasa de Política Monetaria un sello muy restrictivo, que no se condice ni con la trayectoria de los últimos años, como tampoco, con las condiciones cíclicas que se enfrentan. Agrega el Consejero señor Enrique Marshall que este desajuste de nivel ha tendido a aumentar en el último tiempo, y por lo tanto, debe ser corregido con prontitud por lo menos en parte importante. Segundo, señala que el panorama interno con los datos disponibles muestra un deterioro mayor que el previsto con anterioridad, lo que aconseja contemplar acciones de política mucho más decididas que las incorporadas en las proyecciones previas del Banco Central. Tercero, hace presente que los riesgos para el escenario base están claramente inclinados en un sentido negativo, lo que hace recomendable anticipar ajustes ya descontados. Cuarto, que resultan inevitables en estas circunstancias ciertos ajustes a las hojas de balance de las empresas, como también, en los hogares, por lo que una normalización más rápida del nivel de la Tasa de Política Monetaria facilitarla dicho proceso. Quinto, finalmente, señala que no se visualizan restricciones o limitaciones macroeconómicas para actuar en esta línea, ya que los fundamentos de la economía chilena permiten que la política monetaria acomode tasas más bajas en esta fase del ciclo. Agrega, el Consejero señor Enrique Marshall, que se puede argumentar en contrario que esta decisión sorprendería al mercado, el cual espera un recorte de magnitud bastante inferior y que ello podría generar cierto grado de incertidumbre y algunos costos. Sin embargo, estima que es preciso reconocer que el mercado espera ajustes adicionales a la Tasa de Política Monetaria en el curso de los próximos meses, de manera que un recorte como el sugerido debería ser asimilado con relativa rapidez, por lo que con el objeto de acotar riesgos y facilitar los ajustes de precios, se inclina por una rebaja del orden de 250 puntos base. En consecuencia, el Consejero señor Enrique Marshall vota por bajar la Tasa de Política Monetaria en 250 puntos base para dejarla en un nivel de 4,75% anual. Sin perjuicio de ello, manifiesta su disposición a considerar una cifra algo distinta, por cierto dentro de un orden de magnitud similar, en aras de obtener un consenso en esta Reunión."
RPM-2009-04-09:2497:1,RPM-2009-04-09,2009-04-09,2009,Enrique Marshall Rivera,Consejero,dovish,-0.8825782933735487,unanime,"crisis financiera, sistema financiero",0.887768,"En suma, el Consejero señor Marshall señala que más allá de algunas señales positivas que no imprimen tendencia, el cuadro macro sigue marcado por la severidad de la crisis financiera global, la debilidad de la actividad interna, y por la pronunciada declinación de la inflación.","El Consejero señor Enrique Marshall agradece como de costumbre al staff por el apoyo brindado en esta ocasión. Indica que en la última Reunión de Política Monetaria, el Consejo efectuó un tercer ajuste sustancial de la Tasa de Política Monetaria, llevándola a acumular una rebaja de 600 puntos base en tres meses. Junto con ello, señaló que el Consejo estimó que podrían ser necesarias reducciones adicionales aunque de magnitud y frecuencia comparables a patrones históricos. El Consejero señor Marshall hace presente que en el transcurso de este mes, se ha reafirmado la adversidad del escenario macro, si bien han surgido noticias con distinto sello. En el frente externo, indica que entre las noticias que se han conocido destacan la evolución de los mercados financieros y, en particular, de los mercados bursátiles y de crédito, que han entregado algunas señales positivas; el alza bastante generalizada de los precios de las materias primas y, en particular, del precio del cobre; las acciones de política anunciadas recientemente por el Gobierno de los Estados Unidos y el G20, que si bien pueden ser consideradas como modestas e insuficientes, denotan una voluntad para superar la crisis mayor a la que se había conocido hasta ahora; y, los nuevos recortes en las proyecciones de crecimiento mundial, tanto para éste como para el próximo año, lo que tiene una lectura negativa, pero que bien pueden estar reflejando rezagos normales en el reconocimiento de los efectos de la crisis. Sin perjuicio de lo anterior, el Consejero señor Marshall señala que, con todo, los riesgos para el escenario mundial siguen siendo altos, destacando una preocupación muy importante referida a los sistemas financieros, ya que el riesgo de que se sigan observando deteneros en las instituciones financieras es alto. Por otra parte, en el frente interno, el Consejero señor Enrique Marshall precisa que las noticias confirman las tendencias visualizadas con anterioridad. Al respecto, menciona que las condiciones crediticias permanecen restrictivas, especialmente comparadas con las prevalecientes hasta septiembre pasado, pero que ello no ha sido óbice para que las rebajas en la TPM se hayan traspasado a los clientes del sistema financiero. Señala también que la demanda por crédito ha perdido dinamismo, principalmente en el segmento de los hogares. El inicio de un ciclo descendente ha llevado a este segmento a revisar sus niveles de endeudamiento. El Consejero señor Marshall agrega que las tasas largas han observado alzas, lo que puede estar reflejando cierta normalización de la actividad en los mercados crediticios y, en particular, en el mercado de bonos corporativos, pero advierte que este desarrollo debe ser monitoreado con atención hacia delante. Respecto del tipo de cambio, el Consejero señor Marshall señala que se ha apreciado, pero que se mantiene en niveles próximos a sus promedios históricos. Agrega que lo más importante, en todo caso, es que su comportamiento se advierte como normal. En relación con la demanda y la actividad, el Consejero señor Marshall señala que siguen mostrado bastante debilidad, explicada principalmente por el flojo comportamiento de los sectores o componentes sensibles al ciclo y a la evolución del crédito, y por ello, en su opinión, el crecimiento de este año se ubicaría bastante por debajo del anticipado en enero pasado. Respecto del mercado laboral, el Consejero señor Marshall menciona que refleja los efectos de un cuadro macro adverso. El nivel de empleo se contrae y la tasa de desempleo se muestra al alza. Agrega el Consejero señor Marshall que cifras del último mes confirman la tendencia descendente de la inflación, lo que se verifica tanto para el IPC como para las medidas subyacentes, e indica que los salarios también se han sumado a esta tendencia a la moderación. Con ello, señala, se reafirma la perspectiva de una rápida caída de la inflación en los próximos meses, lo que está recogido por las expectativas de mercado. Continuando con su votación, el Consejero señor Marshall señala que el mercado anticipa nuevos recortes en la TPM hasta llegar a niveles del orden de 1,5% a mediados de año; y que para esta Reunión, se espera mayoritariamente una rebaja de 50 puntos base. En suma, el Consejero señor Marshall señala que más allá de algunas señales positivas que no imprimen tendencia, el cuadro macro sigue marcado por la severidad de la crisis financiera global, la debilidad de la actividad interna, y por la pronunciada declinación de la inflación. Por ello, considerando que los fundamentos internos son sólidos y que no existen restricciones de política relevantes, lo que procede en este caso es volver a recortar la tasa de interés. El Consejero señor Marshall señala que en la perspectiva descrita, las opciones sometidas a la consideración de este Consejo le parecen razonables aunque se inclina por una rebaja de 50 puntos base. Al respecto, precisa que un recorte de un cuarto de punto porcentual resulta tímido, considerando las acciones de política ya adoptadas y el escenario que seguimos enfrentando. Adicionalmente, en su opinión, dicha alternativa podría entregar la señal de que el ciclo de relajamiento estaría concluyendo, lo que no le parece correcto, ya que por el momento, no se cuenta con suficientes elementos de juicio para señalar el nivel al cual debería converger la TPM y, por tanto, ello debería quedar bastante abierto, ya que no se puede descartar que la Tasa llegue finalmente a un nivel inferior al que espera actualmente el mercado. Por otra parte, señala que la decisión debe ser congruente con lo señalado en nuestro último comunicado, en el sentido que la magnitud de los eventuales nuevos recortes se ajustaría a patrones históricos, lo que fija un cierto límite al recorte de esta Reunión, que en su opinión estaría más cerca de los 50 que de los 75 puntos base. Asimismo, el Consejero señor Marshall señala que a lo anterior, agregaría que no visualiza ninguna razón poderosa para sorprender al mercado, que espera una rebaja de medio punto porcentual, y que el recorte sugerido permite mantener el sesgo a la baja, lo que le parece necesario en el actual cuadro. En consecuencia, el Consejero señor Enrique Marshall señala que su voto es por bajar la Tasa de Política Monetaria en 50 puntos base hasta 1,75%."
RPM-2008-10-09:2124:1,RPM-2008-10-09,2008-10-09,2008,Jorge Desormeaux Jiménez,Vicepresidente del Banco Central,hawkish,0.7750862750327092,unanime,"crisis financiera, liquidez, recesión",0.881806,"Señala el señor Desormeaux que está claro que pese a la incertidumbre que persiste en torno a la crisis financiera, sus efectos reales van a contribuir a la tarea de enfriar la economía chilena y a generar las holguras necesarias para garantizar la convergencia inflacionaria al 3%.","El Vicepresidente señor Jorge Desormeaux manifiesta que la decisión de hoy está marcada por la agudización de la crisis financiera internacional que afecta al mundo desarrollado. Señala que pese a la extrema incertidumbre que existe sobre el desenlace último de esta crisis, está claro que ésta tendrá importantes efectos reales en la economía global. Menciona que hace poco más de una semana se proyectaba una mera desaceleración del mundo desarrollado. Agrega que luego del importante deterioro de la confianza en la última semana y media, el mercado pasó a proyectar una recesión en los países desarrollados, manteniéndose la perspectiva de un desacople del mundo emergente. Comenta el señor Vicepresidente que hoy, pese a la agresiva reacción de los gobiernos y de los bancos centrales, el panorama se ha deteriorado aún más y la proyección del propio Fondo Monetario Internacional reconoce que se enfrenta una recesión global, proyectándose al menos 3 a 4 trimestres de crecimiento negativo en el mundo desarrollado, una importante corrección en el precio de los commodities y una restricción crediticia de carácter global. Señala el Vicepresidente señor Desormeaux que las repercusiones en la economía chilena, hasta ahora, se han limitado al plano financiero. Agrega que se ha observado como la liquidez interna en dólares y pesos se ha restringido, lo que se ha traducido en mayores tasas en los mercados on-shore, en pesos y en UF y, por otro lado, el tipo de cambio ha experimentado una fuerte depreciación que supera el 17% en pocos días, lo que podría elevar la inflación en el corto plazo en alrededor de medio punto porcentual. Con la información acumulada hasta el mes de septiembre, el Vicepresidente menciona que la inflación interna sigue elevada, pero se observa una corrección a la baja en las expectativas de inflación medidas a través de diversos indicadores. Señala el señor Desormeaux que está claro que pese a la incertidumbre que persiste en torno a la crisis financiera, sus efectos reales van a contribuir a la tarea de enfriar la economía chilena y a generar las holguras necesarias para garantizar la convergencia inflacionaria al 3%. Hace presente el señor Vicepresidente que el ejercicio que ha presentado la Gerencia de División Estudios a partir de un escenario alternativo del IPoM de septiembre, que supone un escenario de recesión global muy similar al que hoy considera el Fondo Monetario Internacional, se traduce en una trayectoria para la Tasa de Política Monetaria que se encuentra en el corto plazo entre 25 a 50 puntos base por debajo de la que contempla el escenario central del IPoM del mes ya señalado. Comenta que como el nivel actual de la tasa de política monetaria de 8,25% se encuentra entre 50 y 75 puntos base por debajo del nivel que surge de este escenario alternativo con recesión global, le parece claro que la tarea antiinflacionaria del Banco Central no ha concluido pese a la crisis. Sin embargo, manifiesta el Vicepresidente señor Desormeaux que dos elementos complican este diagnóstico. En primer lugar, la crisis global puede agudizarse aún más, y en segundo término, sus efectos internos en el plano financiero, que hoy están introduciendo un grado de ajuste adicional al que podría desprenderse de la trayectoria reciente de la Tasa de Política Monetaria. En su opinión, en vista de estos antecedentes y de la incertidumbre sobre la duración que tendrá este escenario de restricción crediticia interno, para el señor Vicepresidente la opción de aumentar la Tasa de Política en 50 puntos base en la Reunión de hoy no parece adecuada y concuerda en ello con la Gerencia de División Estudios en el sentido que las opciones relevantes son un aumento de 25 puntos base o la mantención de la Tasa de Política en su nivel actual. Señala el Vicepresidente señor Jorge Desormeaux que a favor de la opción de subir 50 puntos base, está el hecho que con ella el Banco Central reafirmaría sus credenciales antiinflacionarias, lo que le permitiría asegurar una rápida convergencia de las expectativas de inflación a la meta, con la ventaja que con expectativas ancladas, la política monetaria puede transformarse en una poderosa herramienta anticíclica de cara al año 2009. Por otra parte, le parece que la opción de mantener la Tasa de Política Monetaria tiene sentido en la medida que las condiciones de liquidez en el mercado interno no se resuelvan rápidamente, con lo cual al shock de demanda externo se podría sumar un shock de demanda interno de carácter endógeno, como fue señalado recientemente por el señor Ministro de Hacienda. Comenta el señor Vicepresidente que el riesgo de esta opción es que pueda ser percibida como un debilitamiento de nuestra convicción antiinflacionaria para privilegiar otros objetivos, en este caso la actividad. Sin embargo, señala el señor Vicepresidente que la opción de subir 25 puntos base la Tasa de Política, también tiene un riesgo comunicacional que ha sido mencionado por otros Consejeros, ya que podría ser percibida como un reflejo de un Banco Central ausente, que no ha aquilatado plenamente los riesgos que la crisis supone para el sector real. Indica que ambas opciones tienen riesgos y por lo tanto, la decisión no es fácil. Manifiesta el Vicepresidente señor Desormeaux que su primera preferencia es por un alza de 25 puntos base, pensando que se trataría de un testimonio de fuerte compromiso antiinfiacionario el que traería importantes ventajas a futuro y que no agravaría mayormente la restricción crediticia interna. Sin embargo, manifiesta que sumará su voto al de la mayoría si ésta se inclina por la mantención de la Tasa de Política Monetaria y si esta decisión va acompañada de un mensaje claro en el comunicado que indique una reflexión como la siguiente: “que a partir de la información disponible, nuestra evaluación es que en caso de normalizarse las condiciones financieras internas en la próxima semana, el curso de acción más probable de la política monetaria sería un ajuste al alza de la Tasa de Política Monetaria.” Comenta que lo anterior puede ser expresado de múltiples formas, pero el mensaje que desea entregar es que el Banco Central de Chile no está dormido y que tiene claro que existe una tarea pendiente en el plano inflacionario."
